188,66532741,763,2019,False
189,63828936,261,2017,True
190,50889750,317,2018,True
191,37502481,929,2021,True
192,30179039,401,2017,False
193,25644379,97,2018,True
194,96455113,75,2022,True
195,99454157,543,2019,False
196,68784914,784,2021,True
197,46796972,119,2019,True
198,35599438,469,2020,True
199,16170694,179,2018,False
200,74470114,222,2019,True
201,34007316,869,2021,True
202,90654736,459,2019,True
203,51707860,580,2017,True
204,85383258,1068,2017,True
205,18585968,1032,2020,True
206,39486665,368,2022,True
207,27753062,1123,2021,True
208,98164123,154,2017,True
209,15573785,212,2021,True
210,42726726,559,2020,True
211,57144045,67,2022,False
212,88396623,890,2021,True
213,81072086,892,2017,True
214,99313516,84,2020,True
215,85593768,960,2018,True
216,13706937,496,2017,False
217,19586619,824,2019,False
218,96912223,335,2019,True
219,32201641,5,2022,False
220,81733479,763,2022,True
221,77257378,192,2021,True
222,21204007,955,2021,True
223,81210772,521,2022,True
224,95229649,648,2018,True
225,30860097,668,2021,True
226,62378211,124,2020,True
227,59214601,638,2018,True
228,85149106,730,2022,False
229,97539851,507,2017,False
230,84479478,231,2020,False
231,93114473,212,2017,False
232,66876974,78,2022,False
233,80211661,605,2018,True
234,79753103,812,2017,False
235,16416703,1079,2020,True
236,99569131,1057,2021,True
237,26097481,145,2021,True
238,44452789,176,2019,True
239,72199552,887,2020,True
240,38420709,1010,2021,True
241,91506165,926,2018,False
242,64643564,975,2022,True
243,48874545,170,2017,True
244,63664152,674,2017,False
245,18033528,1104,2022,False
246,45362380,508,2017,True
247,28827767,409,2022,True
248,13826188,748,2019,True
249,44250874,1111,2018,True
250,18062895,1064,2020,True
251,23847637,689,2017,True
252,40190386,422,2020,False
253,51741759,661,2017,True
254,86808843,258,2021,True
255,40827235,685,2017,True
256,72591042,871,2021,True
257,98164965,467,2018,True
258,30274385,1057,2019,True
259,87311444,412,2017,True
260,74579105,908,2022,True
261,68243252,8,2018,True
262,79048383,882,2017,True
263,41829203,875,2021,False
264,37853166,555,2017,False
265,42866851,156,2022,True
266,32103251,916,2021,True
267,10603725,945,2021,True
268,54472722,312,2022,True
269,24227240,338,2020,True
270,48229165,802,2020,True
271,21680812,11,2020,True
272,27797656,817,2022,True
273,65211856,210,2017,False
274,68018550,965,2018,True
275,24753270,406,2022,False
276,96858683,219,2019,True
277,89220368,898,2019,True
278,78084782,782,2022,True
279,95855907,110,2019,True
280,51779675,572,2019,True
281,33124683,301,2017,False
282,39065000,880,2017,True
283,59416831,912,2017,True
284,60589833,767,2022,True
285,92743344,883,2021,True
286,77541074,157,2017,True
287,77647553,975,2019,False
288,44388597,386,2021,True
289,27484080,559,2022,True
290,63441166,28,2017,False
291,19245690,204,2020,False
292,33850871,958,2019,True
293,27698341,284,2021,True
294,38116729,440,2020,False
295,38226681,520,2022,True
296,51876360,467,2019,True
297,91820729,221,2020,True
298,93322453,1017,2019,True
299,47811657,439,2019,True
300,84999060,960,2022,True
301,24234097,761,2022,True
302,71478199,930,2022,False
303,32610487,402,2018,True
304,71456194,655,2020,True
305,25863739,656,2019,True
306,79888996,141,2021,False
307,69065916,8,2021,True
308,80837473,40,2021,True
309,31156199,286,2019,True
310,22755954,894,2022,False
311,10849540,141,2020,True
312,21935471,334,2018,True
313,33980896,560,2021,True
314,72499354,669,2020,False
315,25192853,655,2022,True
316,19169431,576,2022,True
317,69218242,875,2022,True
318,14143999,754,2022,True
319,80820851,387,2017,True
320,37870695,349,2018,False
321,84014669,300,2017,True
322,69834378,63,2018,False
323,78815220,900,2017,True
324,63725425,543,2019,True
325,95162184,168,2022,True
326,36634736,257,2021,False
327,12591603,425,2017,True
328,23672791,439,2018,False
329,96898538,754,2018,True
330,69325134,548,2020,True
331,24886584,628,2018,True
332,63629317,849,2019,True
333,61365373,482,2020,True
334,35534133,509,2019,True
335,78408681,382,2022,False
336,60069275,450,2020,True
337,47551902,535,2018,False
338,96382262,1123,2019,True
339,77623808,568,2020,False
340,15250227,31,2020,True
341,20125869,268,2022,True
342,87727484,360,2022,True
343,34555589,858,2022,True
344,19766917,688,2020,True
345,56045195,491,2022,True
346,16775782,192,2022,True
347,73367990,949,2021,False
348,73531741,215,2018,False
349,21951570,706,2019,True
350,90376873,149,2018,True
351,71509445,544,2019,True
352,32123087,358,2019,False
353,35554638,60,2022,True
354,17447642,1020,2018,True
355,35353156,674,2022,True
356,83215926,772,2019,True
357,95267558,193,2020,True
358,38831288,314,2022,True
359,28835305,561,2020,True
360,25656827,154,2018,True
361,31837407,223,2020,True
362,53514473,818,2022,True
363,50613084,89,2017,True
364,34050731,492,2018,True
365,14469123,27,2020,True
366,19116140,761,2021,True
367,72806782,58,2020,True
368,13598569,485,2019,True
369,73171767,129,2017,True
370,88047548,724,2017,False
371,83896544,1036,2020,True
372,99399397,676,2021,True
373,10166671,804,2020,True
374,45406627,599,2022,True
375,44004887,265,2021,True
376,36016592,826,2017,False
377,13987420,491,2019,True
378,22297070,970,2017,False
379,73529540,748,2020,True
380,78115431,445,2019,False
381,71044537,588,2021,True
382,98225926,305,2019,True
383,30679002,1066,2018,True
384,21078542,381,2022,True
385,36947253,569,2020,True
386,65408094,487,2019,True
387,19597548,509,2019,True
388,19344217,1074,2020,True
389,55230387,220,2018,False
390,64268300,414,2020,True
391,27743729,495,2021,True
392,74161514,81,2020,True
393,51884126,580,2018,True
394,59279724,878,2019,False
395,66430453,563,2020,True
396,19682184,921,2019,True
397,23514243,250,2019,True
398,85028517,1004,2019,True
399,76860295,865,2022,True
400,17004124,96,2019,True
401,89630239,507,2020,False
402,69027965,252,2017,True
403,34206986,466,2020,True
404,43182886,534,2018,True
405,73200954,1112,2021,False
406,83271969,204,2022,True
407,90095508,745,2017,True
408,37650534,411,2021,True
409,84155184,423,2020,True
410,83282426,421,2021,True
411,15234014,908,2017,True
412,72829768,301,2017,True
413,81860032,782,2017,True
414,16767439,488,2020,True
415,20929923,93,2017,True
416,11598467,693,2022,True
417,44689801,1006,2021,True
418,59629687,966,2018,False
419,62248548,1082,2021,True
420,60203214,765,2021,True
421,58929919,695,2020,True
422,10211870,1111,2022,True
423,97075336,506,2019,True
424,69924548,608,2018,False
425,66977522,69,2021,True
426,19095807,1102,2021,True
427,47014852,893,2021,False
428,40416312,949,2021,False
429,20340204,1106,2022,True
430,54445729,42,2017,True
431,77612344,1050,2019,True
432,38291196,1084,2021,True
433,53163529,490,2022,True
434,99217119,1139,2022,True
435,77487467,543,2022,True
436,76975414,1070,2018,False
437,31072846,414,2018,False
438,31959294,1111,2018,True
439,24809640,1057,2018,True
440,53825450,820,2020,True
441,23395743,577,2021,True
442,88891291,48,2018,True
443,71232530,684,2020,True
444,84981008,703,2017,False
445,84760837,441,2019,False
446,93583588,936,2021,True
447,62457175,1108,2018,True
448,24770875,631,2018,True
449,33624359,849,2021,True
450,97171392,1110,2020,True
451,95299872,940,2019,True
452,28181742,47,2020,True
453,48943384,1058,2019,False
454,18253419,945,2020,True
455,45237916,410,2020,True
456,77704596,140,2018,True
457,25271070,1059,2022,True
458,25460612,692,2020,True
459,57058106,547,2021,True
460,45197600,889,2022,True
461,29179684,119,2021,False
462,53168596,945,2017,True
463,74329457,909,2019,True
464,18001247,538,2018,False
465,41672620,432,2020,True
466,54275107,52,2022,True
467,76909050,546,2018,True
468,90578085,566,2018,False
469,96963161,449,2017,True
470,92341337,1070,2017,True
471,91076740,187,2021,False
472,49427578,1121,2020,False
473,25681220,542,2018,True
474,79804341,1006,2020,True
475,56199921,801,2018,False
476,29313820,863,2017,True
477,10107453,803,2022,True
478,96500621,312,2019,True
479,26064423,430,2022,False
480,84112563,116,2021,True
481,78426650,129,2022,False
482,24380023,240,2022,False
483,45214797,13,2020,True
484,30301077,547,2022,False
485,88860850,821,2018,True
486,68399639,544,2018,True
487,92232864,1028,2018,True
488,48226284,625,2021,True
489,34700121,449,2018,True
490,37755037,19,2020,True
491,90053556,164,2019,True
492,63401849,176,2017,True
493,44216230,341,2019,True
494,39611110,582,2021,True
495,69171953,718,2020,True
496,84160453,1049,2018,True
497,42454193,543,2020,False
498,72706699,1124,2022,False
499,77796616,365,2020,True
500,54126253,761,2019,True
501,19495965,473,2017,True
502,30113858,624,2018,True
503,49628328,317,2019,True
504,29290727,67,2019,True
505,12796310,1089,2018,True
506,28291719,892,2018,False
507,12821071,318,2018,True
508,63398626,420,2020,False
509,44646181,807,2018,True
510,92972820,1035,2022,True
511,89236151,162,2019,True
512,65909391,437,2021,False
513,10746027,1066,2019,False
514,74281232,719,2021,False
515,60852676,857,2019,False
516,99726586,888,2017,True
517,49338812,1075,2020,False
518,44416362,1014,2020,False
519,57697280,147,2020,True
520,75708854,863,2019,True
521,95313483,298,2022,True
522,68998989,625,2021,False
523,74732084,1139,2021,True
524,40983739,549,2017,True
525,37476717,125,2022,False
526,84053348,684,2017,True
527,71137334,1034,2018,True
528,12434384,845,2021,True
529,65402668,899,2020,True
530,43536840,967,2018,True
531,22583618,1034,2022,True
532,23839686,927,2021,True
533,53763265,534,2022,True
534,88175322,426,2021,True
535,63685039,837,2018,False
536,80167048,879,2022,False
537,26066256,676,2020,True
538,35440761,557,2021,True
539,66002959,350,2022,True
540,91833442,1092,2020,True
541,50469736,829,2019,True
542,16352831,170,2022,False
543,31798185,316,2019,True
544,21570346,14,2018,True
545,94524099,503,2017,False
546,93700898,842,2017,True
547,82137576,434,2019,False
548,93021343,128,2021,True
549,69709790,69,2017,False
550,11371412,402,2018,True
551,64165766,697,2018,True
552,90770793,141,2017,True
553,73313898,853,2018,True
554,56847107,129,2021,True
555,47364468,715,2019,True
556,31418007,737,2019,False
557,26083371,988,2019,True
558,58225084,232,2020,True
559,33095111,572,2018,False
560,87418923,696,2019,True
561,82405298,858,2017,True
562,58043282,898,2021,True
563,68375698,341,2017,False
564,62451018,199,2022,True
565,50290303,636,2021,True
566,23210330,604,2020,True
567,53738033,205,2020,True
568,19183472,952,2019,True
569,39028715,290,2019,True
570,88486564,869,2018,False
571,80909520,459,2022,False
572,48708059,613,2020,True
573,27943145,25,2017,True
574,92818800,869,2018,False
575,39157846,957,2022,True
576,51806260,138,2020,True
577,38714804,365,2018,False
578,64875614,600,2022,True
579,17791559,22,2019,True
580,50448498,1074,2017,True
581,24886659,444,2019,True
582,93466519,272,2020,True
583,58924957,20,2018,True
584,62624695,147,2018,False
585,61686927,545,2018,True
586,65016238,736,2017,True
587,29861383,210,2022,True
588,91243641,863,2022,True
589,20525049,713,2021,True
590,67370158,349,2018,True
591,77827871,780,2018,True
592,36477872,289,2019,False
593,20502705,881,2021,False
594,71441220,548,2018,False
595,47683945,882,2020,True
596,40910698,118,2017,True
597,30288979,643,2017,True
598,88186587,854,2018,True
599,46143397,736,2019,True
600,35807127,470,2022,True
601,27745850,982,2022,True
602,86911130,830,2019,True
603,42812523,180,2019,True
604,48252091,519,2020,False
605,31061312,237,2017,True
606,10646104,126,2021,False
607,76357208,416,2020,False
608,35105845,1018,2022,True
609,55817875,1079,2017,True
610,26126293,63,2017,True
611,68971457,143,2017,False
612,28253132,189,2017,True
613,28497001,1072,2020,True
614,50008341,929,2019,False
615,33452386,878,2019,True
616,98300369,867,2018,False
617,28256806,718,2020,True
618,45137560,159,2017,True
619,87354330,439,2020,False
620,48464744,853,2018,True
621,74057840,60,2017,False
622,88646962,945,2018,True
623,17461388,784,2021,True
624,92753758,411,2017,True
625,53586475,528,2017,True
626,55818400,1100,2021,False
627,43968774,957,2022,False
628,92626490,814,2019,True
629,94429448,87,2022,True
630,62458915,706,2020,True
631,37032623,820,2017,True
632,41029984,73,2017,False
633,37733550,921,2020,True
634,95752454,138,2020,True
635,50954463,1071,2018,False
636,41106438,259,2019,True
637,14771916,1100,2019,False
638,70469799,384,2017,True
639,17031851,780,2021,True
640,47055321,654,2022,True
641,51795387,689,2017,True
642,24675016,1066,2018,True
643,97533952,898,2019,True
644,60214653,28,2019,True
645,27390568,1069,2017,False
646,21785774,794,2022,False
647,39892670,770,2017,True
648,50963889,1081,2021,True
649,94309396,790,2022,False
650,46631560,1060,2020,True
651,31634970,368,2020,False
652,32763992,85,2018,False
653,19495894,267,2017,True
654,56358411,890,2022,False
655,99496149,837,2019,True
656,76978833,364,2017,True
657,41454754,1066,2021,True
658,38186251,463,2022,True
659,33639949,107,2020,True
660,51894801,83,2019,True
661,74471976,449,2018,True
662,59434380,911,2019,True
663,32417077,782,2017,True
664,54220953,591,2022,True
665,44445333,153,2020,False
666,91932471,942,2017,True
667,76415188,699,2022,True
668,20402953,363,2019,True
669,90936339,787,2021,True
670,78593689,1130,2017,True
671,18731830,1110,2019,False
672,46761634,9,2019,True
673,51050018,1022,2021,True
674,63805525,79,2017,True
675,64800198,1003,2022,True
676,52817276,961,2020,False
677,43109710,84,2021,False
678,55874053,585,2021,False
679,29638655,870,2017,False
680,77622955,157,2021,False
681,89666065,1031,2019,True
682,18580018,969,2018,False
683,74803386,377,2018,True
684,50738013,911,2022,False
685,96980465,627,2021,True
686,61403518,1137,2017,True
687,22391895,824,2017,True
688,65620204,331,2022,True
689,20430448,897,2021,True
690,73364835,548,2020,True
691,93644802,468,2019,True
692,42338018,1115,2021,True
693,28996146,231,2017,True
694,81855848,21,2021,False
695,36384076,642,2020,False
696,33301475,772,2022,False
697,86449846,356,2021,True
698,63305672,705,2022,False
699,38760108,755,2022,True
700,55142765,337,2020,True
701,94206084,757,2018,True
702,46369291,824,2020,True
703,98843928,793,2017,True
704,94962763,46,2019,True
705,70912578,316,2022,True
706,73369759,829,2017,True
707,14491117,565,2022,False
708,70064699,945,2017,True
709,15719609,1039,2019,True
710,78836438,25,2021,False
711,57327979,1031,2020,False
712,75680995,354,2021,True
713,48517510,446,2018,True
714,38323140,710,2020,True
715,38238056,928,2020,True
716,75618997,768,2020,False
717,40757430,790,2017,True
718,32389838,714,2017,True
719,33069043,1059,2022,True
720,36458234,5,2022,False
721,54523649,308,2017,True
722,19922929,496,2022,True
723,59551327,14,2020,True
724,77920193,592,2018,False
725,80768502,357,2020,True
726,74156009,422,2018,True
727,67248304,910,2017,True
728,30366124,1043,2018,True
729,16148315,959,2021,True
730,14774043,240,2017,True
731,97532601,421,2022,True
732,11224825,183,2021,True
733,77819297,454,2018,True
734,98279018,654,2018,True
735,28251058,461,2020,True
736,81315638,93,2018,True
737,43735883,1087,2020,True
738,51320755,698,2019,True
739,10247226,862,2018,True
740,36422774,255,2020,False
741,82293109,49,2017,True
742,80601993,300,2022,True
743,52306072,645,2021,True
744,80441732,559,2018,True
745,19904695,471,2018,True
746,38364869,783,2020,True
747,42663596,411,2022,True
748,26569859,923,2020,False
749,15799703,233,2021,False
750,42408718,1042,2022,True
751,76824892,731,2020,True
752,45997368,834,2018,True
753,49600324,701,2017,False
754,62171389,549,2018,False
755,34396103,218,2020,False
756,40258902,200,2022,False
757,58711017,26,2022,True
758,75321459,241,2020,False
759,45892876,225,2019,True
760,20015574,227,2022,True
761,43242133,457,2019,True
762,51372796,1007,2017,True
763,82113330,994,2020,True
764,98171597,145,2021,True
765,53295906,810,2022,True
766,61887851,118,2019,True
767,85414513,1006,2019,True
768,41744473,808,2020,True
769,16505300,47,2021,True
770,66896218,835,2018,False
771,59312465,313,2018,True
772,49259515,1103,2018,False
773,65955583,892,2022,True
774,38905007,97,2021,False
775,55370578,720,2019,True
776,22762840,1117,2018,False
777,94748238,156,2017,False
778,72290165,365,2018,False
779,17779886,899,2018,True
780,97255252,744,2022,True
781,45778937,938,2022,True
782,83756643,619,2017,True
783,50522164,1119,2021,True
784,20541655,674,2021,True
785,24370328,62,2018,False
786,52595893,591,2021,True
787,49687781,750,2020,True
788,61049197,306,2020,True
789,17733648,276,2017,False
790,20827806,405,2018,True
791,94552467,239,2022,True
792,64230182,298,2019,True
793,53019478,616,2018,True
794,61581409,600,2018,True
795,48981701,824,2017,False
796,73152574,748,2019,True
797,34483850,484,2020,False
798,10538670,580,2022,True
799,76685907,97,2019,True
800,12686537,468,2020,False
801,74354603,671,2018,True
802,81301341,341,2018,False
803,64295208,75,2022,True
804,32553641,997,2017,False
805,41344701,1139,2022,False
806,29793788,267,2019,True
807,88498604,752,2020,True
808,69298268,70,2022,True
809,42370509,90,2019,True
810,46090054,878,2021,True
811,71198988,600,2021,True
812,40860168,938,2021,True
813,73364451,114,2017,True
814,43394981,338,2019,True
815,98280089,175,2021,True
816,45799885,771,2020,True
817,79267957,653,2022,True
818,90135856,690,2021,True
819,71039206,177,2022,True
820,64001446,284,2019,True
821,71031357,835,2019,False
822,34079942,170,2019,True
823,49528231,412,2018,True
824,47644071,631,2018,True
825,68491933,608,2019,True
826,16549893,71,2019,False
827,84605444,897,2022,True
828,97522372,0,2018,True
829,18359478,917,2022,False
830,48441721,105,2018,True
831,73270633,853,2017,True
832,43334485,600,2017,True
833,48042384,495,2022,True
834,54935092,538,2019,False
835,32514778,650,2022,False
836,24498507,33,2018,False
837,92761158,186,2019,True
838,29338341,118,2018,True
839,56050901,1124,2022,True
840,29824081,488,2017,False
841,93163326,667,2021,True
842,69191457,18,2022,True
843,63591159,334,2021,True
844,69032833,562,2019,True
845,36526419,1060,2017,False
846,49218978,86,2020,True
847,78357367,1028,2019,True
848,62952863,1079,2019,True
849,40462226,249,2018,False
850,49401719,822,2018,True
851,90509859,223,2018,True
852,68433000,1122,2022,True
853,75845226,290,2021,False
854,96378233,55,2017,True
855,17895842,216,2018,True
856,59932485,665,2020,True
857,54561224,681,2017,True
858,98127501,126,2020,True
859,87257545,788,2021,True
860,20590514,1017,2018,True
861,64453194,694,2020,True
862,33823705,874,2022,True
863,10636947,441,2018,True
864,21178238,835,2018,True
865,89149128,190,2019,True
866,62530508,550,2018,True
867,82251040,977,2019,True
868,91372077,276,2019,True
869,64044136,403,2022,True
870,85901546,141,2019,False
871,30991931,252,2020,True
872,28117275,589,2019,True
873,75257720,727,2020,True
874,73154860,952,2017,False
875,84036296,152,2021,False
876,97812156,515,2022,False
877,98501260,13,2019,False
878,75561081,622,2022,False
879,94354909,1059,2017,True
880,99286567,1026,2021,True
881,61162043,965,2019,False
882,62768228,819,2020,True
883,48744602,69,2018,True
884,32082221,408,2019,True
885,13973392,799,2020,True
886,15208595,789,2022,True
887,73358829,525,2022,False
888,52453649,263,2021,True
889,51529070,638,2019,True
890,12850983,350,2022,True
891,62206596,111,2021,True
892,39949038,982,2022,True
893,84028225,502,2017,True
894,50381486,955,2020,False
895,53755273,483,2020,True
896,12649145,1011,2018,True
897,94616684,673,2022,True
898,98669528,156,2017,True
899,31106577,818,2020,True
900,25531435,153,2021,True
901,46535909,190,2020,False
902,56841562,564,2018,True
903,74520329,408,2021,True
904,51924503,1113,2017,True
905,38284645,797,2021,False
906,29714746,841,2021,False
907,57316654,614,2022,True
908,56271559,860,2019,False
909,98981429,345,2020,True
910,22426762,698,2020,True
911,35228898,983,2021,True
912,97208437,548,2018,False
913,81275817,714,2019,True
914,36093631,834,2020,True
915,23907397,213,2022,True
916,11643807,742,2022,True
917,17389565,466,2022,True
918,90949599,666,2020,True
919,24533677,1004,2022,True
920,73089699,1002,2020,True
921,84585470,663,2020,True
922,14555152,1028,2017,False
923,52553071,1136,2017,True
924,40754536,1030,2020,True
925,70737837,494,2021,True
926,92741400,833,2020,True
927,81706238,749,2018,False
928,23742163,307,2022,True
929,72115418,559,2022,True
930,55165643,972,2022,True
931,47002960,90,2018,True
932,30390268,584,2019,False
933,31331676,392,2021,True
934,42506430,530,2018,False
935,82604409,331,2018,True
936,21374091,1060,2020,True
937,70496551,481,2018,True
938,27546150,804,2018,True
939,85199063,820,2022,False
940,88965968,329,2019,True
941,97453481,54,2019,False
942,41802205,978,2022,True
943,30435731,1108,2022,False
944,50394198,66,2018,True
945,99885536,1018,2018,True
946,26634146,221,2022,True
947,22330747,91,2017,False
948,16582876,1034,2020,True
949,77688789,9,2022,True
950,58235305,225,2017,True
951,90519090,640,2022,True
952,93130910,580,2021,False
953,83159215,380,2022,False
954,79913073,737,2022,True
955,54022411,1042,2021,True
956,40522130,1039,2019,False
957,31178242,222,2019,False
958,51127760,550,2022,True
959,93924858,439,2022,False
960,43737108,817,2018,False
961,86916537,184,2017,True
962,20003850,463,2021,True
963,62888187,362,2018,False
964,88746451,188,2017,False
965,10263214,564,2019,True
966,32633420,945,2021,False
967,74974060,1017,2020,True
968,54861471,605,2018,True
969,23686702,270,2022,False
970,75115648,42,2022,True
971,12076460,771,2022,False
972,66251439,229,2020,False
973,30271499,258,2018,True
974,13504815,524,2018,True
975,67760858,351,2022,True
976,20310934,805,2017,True
977,38868137,340,2017,True
978,68490263,1008,2021,True
979,36132399,525,2022,True
980,82430988,13,2021,True
981,32743065,629,2021,True
982,10888097,934,2018,False
983,88082785,415,2022,False
984,24830268,855,2021,False
985,77361967,407,2022,False
986,65151258,10,2022,True
987,89185809,576,2018,True
988,43145089,625,2019,False
989,90084769,757,2018,True
990,96799896,388,2019,True
991,30573893,860,2017,True
992,27165637,156,2022,True
993,69894507,493,2019,True
994,25039881,917,2021,False
995,77495302,993,2021,False
996,65341491,931,2019,True
997,14511059,866,2018,False
998,62727148,50,2022,True
999,31207891,275,2022,True
1000,13212973,263,2022,True
1001,63715649,628,2019,True
1002,57683758,353,2017,True
1003,86877826,349,2018,False
1004,10184862,932,2019,True
1005,39611843,239,2022,True
1006,83640999,854,2022,False
1007,31249931,101,2018,True
1008,64829718,53,2019,False
1009,82708299,402,2019,True
1010,93651987,43,2022,False
1011,19554238,247,2021,True
1012,69783443,1140,2021,True
1013,51243748,204,2017,True
1014,59389649,574,2020,True
1015,22706280,234,2019,True
1016,61216747,467,2022,True
1017,97760678,1003,2017,True
1018,12825301,1129,2018,True
1019,95686227,965,2022,True
1020,52252298,934,2020,False
1021,77771766,1027,2018,False
1022,64862502,261,2020,True
1023,24694958,569,2020,True
1024,17417570,824,2017,True
1025,54820768,114,2019,True
1026,77364565,66,2022,True
1027,78632752,521,2021,True
1028,59378981,273,2018,True
1029,68871309,984,2017,False
1030,34857117,317,2019,False
1031,13448694,793,2017,True
1032,86653416,453,2017,True
1033,33099589,147,2022,False
1034,97936724,504,2022,True
1035,11687224,10,2017,True
1036,55283720,141,2018,True
1037,90394433,795,2020,False
1038,83285097,1018,2017,True
1039,31302649,51,2020,True
1040,80491259,266,2017,False
1041,47063892,254,2018,True
1042,44982810,307,2022,True
1043,67950296,299,2019,True
1044,46030576,853,2020,True
1045,64772697,664,2022,False
1046,82403288,652,2018,True
1047,15237547,766,2022,True
1048,13695035,130,2018,True
1049,54528763,669,2019,True
1050,29666971,303,2021,True
1051,16137486,134,2018,True
1052,94018351,599,2019,False
1053,12643353,248,2022,True
1054,72227956,930,2020,True
1055,11956330,141,2022,True
1056,68552597,145,2020,False
1057,53712786,131,2017,False
1058,19409433,25,2018,True
1059,75552904,437,2020,True
1060,33949380,1099,2017,True
1061,85853785,77,2020,True
